Component1_fraction,Component2_fraction,Component3_fraction,Component4_fraction,Component5_fraction,Component1_Property1,Component2_Property1,Component3_Property1,Component4_Property1,Component5_Property1,Component1_Property2,Component2_Property2,Component3_Property2,Component4_Property2,Component5_Property2,Component1_Property3,Component2_Property3,Component3_Property3,Component4_Property3,Component5_Property3,Component1_Property4,Component2_Property4,Component3_Property4,Component4_Property4,Component5_Property4,Component1_Property5,Component2_Property5,Component3_Property5,Component4_Property5,Component5_Property5,Component1_Property6,Component2_Property6,Component3_Property6,Component4_Property6,Component5_Property6,Component1_Property7,Component2_Property7,Component3_Property7,Component4_Property7,Component5_Property7,Component1_Property8,Component2_Property8,Component3_Property8,Component4_Property8,Component5_Property8,Component1_Property9,Component2_Property9,Component3_Property9,Component4_Property9,Component5_Property9,Component1_Property10,Component2_Property10,Component3_Property10,Component4_Property10,Component5_Property10,BlendProperty1,BlendProperty2,BlendProperty3,BlendProperty4,BlendProperty5,BlendProperty6,BlendProperty7,BlendProperty8,BlendProperty9,BlendProperty10
0.11,0.02,0.5,0.22,0.15,0.7730161211203677,-1.356717207720698,1.3771236057861382,-1.2059106836765363,1.0320288631056806,-0.1268187774973677,-0.1899055170623114,0.53758344353969,1.3461816844622103,0.3086211745203656,0.9139375802567982,-0.5474370433948289,-0.6390371544275996,-1.212508626161758,0.1756862475036646,0.2577044657325588,-0.964452010033402,0.1696670491359174,-0.0013608775017999,-0.1433121194623373,0.1579147492749343,0.3736873013709703,-0.3211590458902604,0.5867361158701386,0.6002746755312152,-1.0402457877890146,0.7181667110616906,1.0334833782754025,0.076794392280512,0.816030693776641,-1.2960251839643446,-0.3317046513193521,0.3957712951114809,2.214895737242535,-0.1668349727762465,0.315475544305304,0.5453278263883934,0.8289843400883726,-0.2179908148147582,1.7590470601271115,0.4231926282630039,0.4930647144340331,-1.5945189025352868,0.8847973878238072,-0.2785433493822319,0.2359122083824948,1.8881222728141664,0.975386127750932,1.8013796286572392,1.4364257271498426,1.5743863154328608,1.494607200666021,1.481624094065211,0.8931803814858125,-0.2226424746596164,1.6580150295329883,1.444155259225446,1.3330656173720583,1.3352103034259792,0.4237809701361403
0.0,0.4,0.17,0.33,0.1,-0.2779099922277181,0.4637137467353648,-1.3570359858609788,0.8184377994584207,0.205819642101846,-0.5527319471533213,-1.312150750156165,0.0596205209136825,0.6902232565958701,1.117384101715999,0.6406150775031915,0.4289789576380388,0.9179886514497342,1.1337284258201916,0.0426473974705026,-0.0875560310365466,1.1474946289596906,-0.7739031132237348,1.190167486595023,0.4713493628271577,0.3847949900385625,-1.0298411885783787,-0.5896859190944163,1.6295609598110472,-2.3834997538512463,0.4790267740981959,0.976003956563389,0.7766156411745252,-1.0931048559379266,0.6599306587087194,-0.3152955757583773,-1.249774362952739,-1.110943361475751,0.4064174607264061,-0.9628454547586368,0.2050681567091258,0.6959494493744461,1.391150947052454,1.9528870782734475,-0.8168680072473962,-0.6171573707823715,0.4278111101170957,-3.0537988816303545,0.5018655466404913,1.6870200684557417,-0.6577580592805362,0.1977162267160327,0.672175321623468,0.192982993583456,0.6138194093595882,-0.6122048777347868,-0.2553616408501084,-1.4835147614985875,-0.1152137443938495,-0.9569918166771972,-0.2862133954842799,-1.4656763094399463,0.0762358294344991,-0.087503867879334,-0.3334541142549904
0.17,0.01,0.37,0.45,0.0,-0.2490261878439395,-1.143260349594784,0.7882061729119932,1.6528653468523975,-0.1076191382647941,1.0948536398529587,-0.5334924087135557,-0.2611013357831416,0.5370889495346011,0.0039974433420047,-0.0297233234107584,0.4556854660051798,0.5206159270139847,-0.0128081070636765,-0.5491270723865308,0.2272403042529307,-0.801472205095028,0.2249678645123074,-0.1433302145005705,0.1346217681816094,0.1632859670960442,-1.4414713355487734,-0.4751005218386894,1.3954786789863585,0.551977640871799,-0.6389770236703946,-0.1461683213148695,-0.9672029871507608,-0.8055954835276026,-8.640223343256686e-05,-0.2694405125258385,-0.0973083386577557,0.582792767544581,-0.7911744169665363,0.970932267968756,-2.982511947286725,-0.5619306721074785,0.6081762267740313,1.071601443760526,-0.01189999709016,-0.3115867268381992,1.809425398987979,-0.2166989897006492,0.7635629959733633,-2.9632458191483684,-0.2153126697384319,-0.3317460598175678,-0.6038001404127193,2.873131497344067,-0.4073351056058232,0.1757505388658128,-0.1617919886843573,0.8560490499213627,-0.3908898363609516,-1.172363524303323,-1.2871932860356046,0.8302821324989894,0.4966913465216699,-0.4960518071257767,0.2648992815202552
0.39,0.0,0.06,0.5,0.05,0.0469710895590123,-1.0444535038541531,1.9940181138562016,-1.1345715369733058,-1.0781575412536883,1.8627432806029487,0.7670437530283654,0.2585429487637766,0.0756972711162365,1.273144089164732,-1.6302560083310538,1.2184494001009007,-1.3753454379409007,0.8428311427612935,-0.3821384743158662,-1.1893432045497208,2.3630523407917297,-1.0607760929887564,-0.2903698849635824,-0.0631388826419674,0.2543818213420432,0.4562177405214543,-1.400490796940428,-0.3493326266935492,-0.7958370636489738,0.2844148068797931,1.0582494967136449,1.402355492029702,0.6823696887582922,1.652500315884124,-0.737410983422236,1.06460068838546,-0.1862260811121036,0.5729264270723132,-1.5293523786989434,-1.2291139061573328,0.0162564504534006,1.075208491923426,-0.832005375581096,0.4052292999211463,-0.0309674756437722,-0.6945784173006341,-0.0254901698257041,1.0945539903580863,0.8542217377359794,0.5293104662375958,-0.2113980025258026,1.742153562408397,0.4871893889092517,1.1363511394470789,-0.2989314600219707,0.3788026202154647,0.289900206536525,-0.7608761703167982,1.1935167425244706,0.5938488516126155,0.2746088087972346,-0.5644722296701356,0.3297913194366221,1.2464136299974142
0.0,0.23,0.33,0.33,0.11,-0.1545983658200647,0.1901209980121366,0.1296458064251437,0.5671476591048985,-2.576451839389825,1.717493446763391,0.3933085410809491,-1.160370479501944,-1.2090399024107668,0.0589295915872825,-0.2875841517385231,-1.11869577115055,-0.4883991281709105,-0.548961892563614,-1.011174862750653,1.6692106142886065,0.2239424009755719,0.5913357663808897,0.0087797894266847,-0.9161821224106912,-1.7211520932617383,-2.070797873095692,0.1693988022395063,-0.1280090018871153,-0.8647353758043523,-0.0198186439595472,0.9869363903256918,-0.0561030577653311,0.1097121320202402,-1.4966690877646625,1.0070364802496676,1.195123970816535,-1.1520453027212605,-1.4353626090588991,0.3130139427902328,1.616970701899229,-0.7637360731563021,-0.7054210842807074,-0.5330199585095386,1.7037785179525715,-1.5811986260818949,-1.4226930021788806,-0.7446283389842626,-1.052607922559899,0.1410195278615375,0.5660618137768568,-0.1833859547078911,0.2776617177985604,-1.353394523311888,1.488748201449053,-0.2377321975365607,-0.4657581419626967,-0.1836809010506329,0.2076174685676248,-1.501637587545502,0.0618415255869311,-0.1901967025526095,-0.8561422072387829,-0.2036621768023653,-0.0951315813311644
0.16,0.1,0.12,0.5,0.12,-0.7664659655224899,0.0095429695895717,-1.006922873409161,1.089366244241475,-0.4954828854439098,-0.7022441914667231,-1.3729671893743072,-0.7497965851312995,0.5563136028020329,-0.3113273556763458,-0.0601479085712875,0.9474760469123288,-0.0217675410884057,0.0985353357623165,0.1113749361805808,-0.3058825216405403,-0.9576611848276372,0.4634526308229885,-0.4069875546411445,-0.5046261733994651,-0.8959181872265946,-0.1107638213204506,1.0085888164877748,0.6198044692235732,-2.065885356430013,1.1238988351522334,-0.6662157858232085,0.3769586987494044,0.9432115251769408,1.836633075576786,-1.8994280509196253,0.557616363058315,-1.4643589380588813,-0.8208702835759936,0.785428064389333,-0.5540445205636776,-0.0552629700720124,-1.4980398349859594,0.0319928325703653,-1.797230823169892,0.2904914991096535,-1.4226930021788806,1.1942347712073351,-2.0673890264918118,-0.3665023513886554,-0.3339378526290467,0.4387581690504021,0.7862409380306066,-0.0120388846923561,0.1917745504427665,0.7719959850686491,0.5521498659907447,0.4322945260475261,0.4433930735394896,-0.4761153223685802,1.5498255590737626,0.4144786351399675,0.4085903297146818,-0.5684738757012627,1.676798516144081
0.23,0.14,0.13,0.5,0.0,0.8691720340048115,1.919751868365157,0.0337244057534097,-0.3037510250868014,0.6149476655131112,-0.7569997721692209,1.5649346436254346,-0.8336584869601984,0.7585039216491615,1.173505257499054,1.3892593779286724,1.0015404418994711,-0.138641871804804,-1.8840801123960085,0.7296467703595721,0.7502084096531939,-1.392273997996634,-0.2485453671480307,1.9507175062312951,1.1982533766651675,-0.9167585123724982,0.3552904232940803,1.520740265316194,0.26881123835407,2.1440061647156017,1.259098664951385,1.561141449779595,-1.4921825654415053,-0.0316813661023215,-0.4192332368622944,-1.5516049550046072,0.0703574212496916,-0.7100084401812681,0.4959292872206415,1.464188189050172,1.6412306211468188,0.8793149034444282,0.6332908893439062,0.3108303138825242,0.668234334212286,0.1257899290306288,-1.060907195965981,0.0368584755466789,0.4567250815897882,0.1973414110290594,-0.9476853565347064,0.0500477771080331,-0.1349615318506347,-1.679891864466126,1.1775854072722851,-0.5824999725518092,-0.7516053163534464,0.2016751546404612,-0.3509893493657127,-0.2322680258384382,-0.5183510267777424,0.1880227258231563,0.1388724327457789,-0.6164551040825347,-0.1277615295131088
0.13,0.13,0.11,0.5,0.13,0.0114217918559045,-0.6831270903784402,-0.5234190631482148,1.7935397316436017,-0.2671012100058295,0.9578007492323372,0.8164246224790048,-0.1338109490785657,-1.3588596140810976,1.273144089164732,0.3892381771604603,-0.1735459262548266,-1.3753454379409007,0.5403982777879891,-1.797263337635372,-0.9100883909864732,-0.0408997820492833,-0.6391073757437841,1.139464151952606,-2.030055625968349,-0.7160898145758774,1.549043400727783,0.6042312292114779,-0.4675454804136942,-0.5040083711730237,3.183023370081315,-1.4007071433613285,0.9801011753674882,-0.1036281559132184,1.836633075576786,1.1941891220475802,-0.0163083595285023,-1.1004004843532984,-0.1730761648239172,-1.0423124329017246,1.1991059703693097,-1.7839649153501644,0.9007118163879353,0.060473556575932,0.9090970818909117,0.6240345564503997,2.2083809798117904,1.481095306516997,0.7725910889835026,-1.4473981868796355,0.4490700241102091,-0.9888187864105412,-0.4214460678765009,0.8121490659764211,0.6973274643669393,1.219001124508845,0.562967166819155,0.3820108177129827,0.5848584365226066,0.3923232950984123,1.2870797022442084,0.3650008734404987,1.0471031807593438,1.1266913457690275,1.7227833376325612
0.5,0.0,0.07,0.33,0.1,-0.0921402247166936,-0.3618344850907681,-0.4931438710612001,0.3892005740698644,0.135245685945579,0.0571206283355695,0.7945930801955664,0.131002973065661,0.0829893809762963,-0.5681529838360878,-0.2072831974623717,-0.3845924801805416,-1.3753454379409007,-1.2120070791219988,0.4414879333582924,0.9736122605037916,-1.5688354533465376,-1.278523053533292,2.8025335282239188,-1.125701514634589,1.262881679433418,-0.0591503578269562,1.145290240265506,-0.2785090667554847,0.0516803920128375,0.0949455759300282,-0.2373279997636184,0.0977119195296678,0.7001480460860863,-1.2178778812226978,-0.7068409412672118,-1.368336508569399,1.416902422783371,0.5548967937737107,-0.4934783798674744,-1.4986960700412673,0.675441470958725,0.731338532016698,1.9369677216240448,-0.7551485626739394,0.1873292385030926,-0.1948514475316685,0.0976933450071359,1.3351468066802483,0.5420688318588427,-0.5232072924562418,-1.1876697431426249,-0.8245114488962111,0.5984137578738815,0.056983540493143,-0.0649904196050469,-0.351906050743675,-0.0623143141158935,0.5993677045208751,2.354732541680612,0.0642659394907736,-0.0709426102513178,0.2628285145323556,0.4074874640540171,-0.2767303224787822
0.26,0.28,0.09,0.23,0.14,-0.1948381958590004,-1.1921527025733494,0.9527713259394356,0.3986189445615883,1.0320288631056806,0.8604210637913678,-0.9347769478281656,0.7262727226547093,0.8652338932373188,0.6760245036933309,-0.6292372801805315,0.4726213005794679,-1.0429028972364824,-1.364978926247799,0.6537428621456356,-0.1078654720229646,-0.210670412193422,0.0141335058898212,2.52873552115486,1.0977695865169728,-0.0487697124813325,0.5045095454732941,1.5682810152414426,-0.1696699194977375,0.2377740509830107,-1.1034473098272564,-1.28684164094473,0.0678004193317756,-1.4242267611679842,-1.0808823399915028,0.6122919242827543,-0.1092694754721827,-0.7535551065566211,-0.803689103609094,2.238138052867072,2.1121948698053923,1.6844684762028288,1.8591877987046423,0.0316197226488932,-0.6231665865662865,0.8792548562807403,-0.6341431170999219,0.2443403864748078,-0.9175382712913196,-0.1794918266964956,0.2040610405151355,0.0216899015392841,-0.5385299585876864,-1.1206946914688396,-0.1006768953091218,-0.3456958087437552,0.0675347888779478,-0.1603675453682543,0.0081150335914337,-0.1541941107213314,-1.5570608587077082,-0.167360812537468,0.5186434271214143,-1.0812169757756718,-1.0212989290946433
0.0,0.0,0.5,0.45,0.05,-0.9428546683618586,0.3768318651358353,-0.5326115307125988,0.5362874664299058,-1.5453855950000053,-1.2166843478871918,-0.771040380702385,-0.7507949411054543,-1.0572314335058717,-1.2297167778549798,0.9483522749465784,1.10250407109233,-0.3057288779400987,1.0895922863215994,1.1251751357071171,0.7908272916260298,-0.0680630828723456,0.3735888058363557,0.0392017902121344,-0.96001015853916,0.8168557515685523,0.9184393022032964,0.8729322443567527,-1.6304058432202069,-0.4678538113291098,-0.462364633392217,-1.013194414309846,0.3292531309155387,-0.4403057978082047,-0.1750989261748913,0.2886404896065868,0.4596189789822455,-1.0036810464038273,-0.4454296842992505,-1.101668902772406,0.0507206092512458,-0.9310742835904604,1.281751476898079,-0.8180759385128711,0.4767122724497287,-2.2342985340651005,2.4323632883005253,-0.831292009941931,-0.5901819637028807,-1.514109543641165,-0.4964604784137795,-1.0081851404574924,0.3997760656831587,-0.7490925370939178,1.726105121283226,-0.0010473305364812,-0.3367618295838989,0.6478287849542322,0.5921130705217417,2.73908614777938,0.4529297934514378,0.6257106177800222,1.1593514862260532,-0.6066787680048534,0.912404118227799
0.0,0.5,0.0,0.5,0.0,0.3303779906921031,1.9175372321675168,-1.0593798894015114,1.3051872021049036,-0.6548812395619861,0.0895805234825601,0.9011517984837728,0.4941549586640111,-0.1785321953685968,0.1690316895853945,-1.0621641641041235,0.0199134148437492,0.2444462122100518,-2.191528447766879,0.7936820674709676,0.8669876953250978,-0.0069456560204562,0.1178225347205515,-0.9241615679938078,1.0956316335350955,1.6096475019641971,0.219357935281507,-0.5094064842389614,-0.9763294367334237,-1.9842988402539417,-1.2252489582949613,-0.9427222643651462,-1.0164368798122572,0.8920987478595425,-1.6461449516027629,-0.5365729157758535,-0.8313444189534308,1.7889590284815633,-0.7710236503386886,0.3518942587835528,0.4576931321393909,-0.2898122022047604,-0.2044337953368424,1.6525335914898327,1.1201461995637152,-1.2062563969142155,1.1823575347186603,0.6142693749513217,-1.652096748025397,-0.5492164772261493,0.5080763543260229,0.8326559772553487,1.899858394794892,-0.3708271716750365,0.1799933310641339,-0.6118469873108905,-1.603738189111495,-2.1538880185223017,-1.8164254171908325,-0.3033901539930639,-1.481146398343465,-2.123476807931637,-1.0989322186719956,-2.381598310108896,-0.1891664109019175
0.41,0.0,0.05,0.5,0.04,-1.6206365908887927,-0.3028910909075563,-2.062358035175293,0.9807543972944144,1.0320288631056806,-1.9544092375914957,0.7691229475315524,-1.3221041473148183,-0.4635873989891388,1.273144089164732,-0.4167639477479829,-0.2263075647362531,-0.3204463862525334,1.30375287229772,0.2761554205577483,0.4760309563365502,0.0541717708314332,0.6984810961726455,-0.7872625644592783,1.4387730871262736,0.5777291341727927,0.4449752039189152,0.0959109030876562,-2.305573089247372,0.2847067626294464,0.2186419167072321,-0.6857259753067011,-0.9717879616336464,1.4264217216095574,-1.7147867259407443,0.6407291727990557,1.5178648203004572,0.5902797382547261,0.2411811743780532,0.4860861958012546,-0.8321671662235512,-1.7839649153501644,0.4021355350507784,1.311262383318304,0.759680234434825,1.0851318188795276,-1.4226930021788806,-1.65346155210584,1.4594296455211302,-0.0856740989791658,-0.406215502789594,0.5442356330561174,0.0170840362157707,0.9941059829462102,-0.0067736467323905,-0.6063593341445654,-1.1818634568034796,0.5982307635515203,-0.2748156923748033,1.9284008373853176,0.4373226289454137,0.5771843514978464,0.7248466375550475,0.672220354157663,0.8998753195587819
0.17,0.0,0.5,0.2,0.13,-1.7656727881150167,1.6464998329030958,-0.2839153158459946,0.4895963956943742,-0.7560958457220512,1.723395245881026,-0.1607967940177294,0.4607100335298674,1.3640804995732685,1.2474615263487574,1.3244200980783634,-0.5220332915333991,-0.622588174548997,-0.1818294594616936,-1.2140453083406346,-0.2551089191744943,-2.2343363235115627,0.6189861740690847,0.1101864587115209,-1.2219093988190315,-0.607376365876637,-0.9409229445400772,1.0509053081794797,-0.4123447645796141,-0.277667183320003,0.5286947796400305,-0.9139615540058574,0.9042307642815886,0.0758221383641479,0.530999325931218,0.1459210486153963,-0.8338625530196253,0.1436590160962795,0.2812705943008291,1.119871911052888,0.4121438960010556,-1.261786977538102,0.5682941426130708,-0.6541563130135747,-0.714089440648375,0.7434208168269778,-0.5969733424890099,-0.0897310350879963,0.6283760967436095,0.0713397500731476,-0.6689876376953103,-0.0429798878674983,-0.1443936390507839,-0.8311012884042499,-0.3425383990233565,-0.2330796220259758,1.577089119482652,1.129409573412794,0.6102496555195769,1.1909766665189476,1.48224502150399,1.0982866750377926,1.2290127553292525,0.309080923272051,-0.8939457558106808
0.16,0.16,0.18,0.5,0.0,0.3070487640744438,-1.0769916202963163,-0.4742593453039568,-0.2332134418296783,0.1968618564450027,-1.265866007200814,0.7327370437258267,-1.233999232595768,-0.7009124289801952,1.273144089164732,-0.6362199718567163,-1.0594203501405488,0.570828602432881,0.9085338049694206,0.2413776298851825,-1.2705809684953928,0.3733405555024161,-0.2934772796413472,0.7034154740278118,-1.8461916695269691,1.067584199457901,-0.2083694800061699,-0.0042207130552661,0.428945390419905,-1.2985900939312955,-0.5392350070918427,-0.1460001300262226,2.2392225012159823,0.0416543578747997,0.4274126482939017,0.2099048577770784,-0.1621502908622618,-1.340136342398664,-1.4228479224163415,-2.34596089642701,0.2023451045486831,0.3833320304995031,-0.8139164265825656,0.968498735460894,1.5047594615101914,-0.4174343391308377,-0.3034697888946766,0.9840091414388388,-0.9738172926532238,0.7093940381623534,0.053993038063153,-0.6896777819353191,0.1368089169429981,0.3831407856842806,-0.6803821900281986,-1.0972656989154157,-1.501785128803724,0.1811045466854198,-0.8080312913111706,-0.5271842189006608,-0.2377251174073169,0.1678827394903616,-0.3844651687522057,-1.2993836335092928,0.3481951408032792
0.09,0.03,0.35,0.5,0.03,-0.6631508190728381,0.8930124558153977,-2.389390060590476,0.2597480775241209,-0.97627319410994,1.7588060405868315,0.8351373730076589,-1.4371646733360135,0.3899209141770203,-0.4076369662362494,-0.313519863678646,-0.2986105508033994,0.4552528753911094,-0.7144724156833315,-0.3178271629927823,0.3643290309112525,-0.9101254083872772,0.3459383981481607,0.2927184634242259,-0.1486570019170275,1.259873797453595,0.2188469108904798,0.5101945810076894,-0.6196078296924621,0.4675260463684729,0.8486271096152068,0.30239784551686,2.081150047615439,-0.0572377547610206,-0.8165875081698688,-0.03856560113411,0.0562978393801045,2.587161783375766,0.8881268397984388,-0.7827040533851903,-0.0656279830586246,-0.1791725203317054,0.0395802661920627,-0.161899956620386,-2.649621683394872,1.2706448645256072,-0.7110983171277039,-0.6969443977586494,0.9002741186983327,0.2713957040149254,-0.0037882472346854,-1.0116434179658762,-0.215700369483912,0.778833010756602,0.2025162504644561,-1.0137579333407822,-0.1347487366133303,1.638646401455354,0.2765364915594007,-0.3036575304146991,1.1187344617957504,1.825070591283554,0.2721947355882469,0.3440699155500828,0.9630700293288776
0.08,0.5,0.08,0.15,0.19,0.6078600088746898,0.4039185693992171,1.2195527215576814,-1.9565748509526728,-0.7543377756398605,-0.0940310046216228,-1.894845009673627,1.337516167830216,-1.849419731939704,0.6772135112311072,0.7787726199534635,0.2003451908851801,-0.7351338263499709,0.3869248836224297,0.1629895937660585,-0.1332522732559865,1.8876945763881376,0.6189861740690847,0.906228812597484,0.347348089878321,0.9373858794742272,-1.364817676895065,-0.6781500251824277,0.9434577229111002,-1.2760787642171627,0.0892614990015311,-1.139506072086607,0.0684554156864771,0.3695817145225169,-1.4051787228078785,-0.6990206979252267,0.0762330674041435,-0.4899831784952715,-0.1874998714627944,-1.370052776807813,-0.4326211492275259,0.0860525114480824,-0.694370632749961,0.4624373119733009,-1.565085511165481,0.0406419026514552,-0.1227145516201157,0.512184111890923,-0.8524656528416119,-0.0089638503376892,0.5768830438856394,-1.5663511303106807,-1.257759572956399,1.533313522811611,-1.3397839687791937,-0.563054592853716,-0.582044125868111,-1.683506783283705,0.4760389265355934,-1.1322570610582328,-1.2526453879057664,-1.661842947972786,-1.344063785369176,-0.8436262818877074,-1.918278306332501
0.12,0.02,0.34,0.31,0.21,0.6218081708206933,-0.5277618432828217,1.2719098194243343,1.354884135763344,0.5175840700092642,-0.3740385849805004,1.871615832845147,-0.1295679361884124,-0.9697261151851484,-0.8734901195371154,0.0366122475130159,-0.1325090963248247,-1.059351877115088,0.8939889408164775,-0.31065079348892,0.7705178506396119,-1.2904116199101496,-0.8603106372493436,-1.557953251024033,1.0571484798613189,-0.2621144843357694,0.0604293496728284,-0.5336122140543781,-0.1082200660220637,-0.1420534758300091,1.5619787641410852,-1.8216899388543255,0.6083907440761614,0.920710791683954,-0.0545198092958623,1.514285900659208,0.3494506135862379,0.94140338502863,0.0513397414104365,-0.5954935036493227,0.5880283105460862,-1.1473559046974409,0.6567982135093101,-1.3818450298545415,0.4785429339413107,-1.5432680335161408,-1.4226930021788806,-1.1928952309028589,-0.1005544778542766,-1.0708774145253304,-0.7281981420641196,0.9772119771058024,0.9718648077295432,1.1796507827858216,-0.7829480999127483,2.602724800080424,0.9694272454466848,1.638646401455354,1.3212037874347349,-0.3865442211212129,2.154262250476913,1.8063578480767035,1.0781287880069856,1.028156168986035,1.3415498924181892
0.0,0.45,0.16,0.33,0.06,-0.9010101825238342,1.5785275372987566,0.2006875937976453,-0.1412340363892636,-0.5971997973417397,-0.7586391608130114,-0.0911437781610474,-1.5681988949436656,-0.2232792331462394,-1.942407895998265,0.204695611432662,0.4608964920280387,2.923032725073255,-0.0679782814369156,1.437899237548544,-0.0063182670908747,0.380131380708181,0.1662107481748935,0.1507491264254553,1.1383906931726246,-0.2462156795852849,-0.4932655780024362,-0.2276448235098239,0.3125552018452259,0.3926247129559904,0.0789760264642627,-0.7992550951460058,-0.7506175258638361,-0.8562915805951249,-0.2184920478542879,-0.6257947829957479,-0.905209684895135,1.0280383318174922,-0.5603951107444468,-1.137258408321152,-0.1333329617751129,0.4877676180619146,0.3923910459736661,-0.4552887248698865,-0.5963168846896975,-0.8288525953676421,-0.7696062956819228,-0.6936330129513125,-0.463554165638588,0.4559065057370995,-1.8560561632134425,0.3163351452536063,-1.8109841006024852,0.4051806375989268,0.3743834508115389,-0.8385109224420346,-1.6921696233837515,-1.63139457646427,-0.9095961672990502,-0.6762465739615718,-1.8443539063137224,-1.6107793605778182,-1.448848383431973,-1.6051514079390163,-1.2857804922065272
0.21,0.19,0.0,0.5,0.1,0.0600552060747383,-1.7188954043493274,0.9274920401374024,-0.4778906837528417,-0.4679397874896875,-1.1514366798644562,-1.6905641497357464,-0.1175876644985712,1.4578835491367728,1.273144089164732,-2.0462249267553387,-1.211842861309118,-0.2771595970983117,-1.1779018804185428,-0.428232847667604,0.3237101489384166,0.0337992952141357,1.0475674932361063,-0.3664248869272101,-0.6232825638936107,0.4348547401312966,-0.3228389435956977,0.8905205804096836,1.3082511327391215,1.006024339590813,-0.7703874688505554,-1.1221823693555713,0.977044525712227,-0.6675354274040012,-0.3696959563610398,0.7998000316871171,1.1506369356471025,-1.4530520843333534,0.8851572531374906,0.7186368005512759,0.5579509616830032,0.4439942859813011,1.4091330454524844,1.570946888661653,-0.8275904531266878,-0.8037893129643131,-0.0621415855875145,-0.951731805934414,0.7594593173323878,-0.2334702195796524,-0.100770969907735,-0.5700213801452303,2.398628223538783,-2.036117377970361,-0.1630480567253981,-0.2054027625783883,0.5878469587244992,0.9486167857190456,-0.0281581364042383,-0.5870765373466573,-0.8527686196398024,0.920991362281354,0.9164151275888456,0.5132262568942496,0.8196084006133223
0.33,0.0,0.25,0.25,0.17,-1.84133848079558,1.7849997735705816,1.0661783986086155,-0.6860967888782822,-0.1971132772102864,-0.4897794232318849,-0.5220568389460379,0.0146945020767732,-0.9412205948230946,0.745462543899483,-0.7464467476022417,-0.2517113165976828,-1.3753454379409007,-0.0338730827334596,-1.079902401460729,0.653738564967708,-2.777602339972809,-0.9052425497426602,0.9670728141683858,1.0870798216075903,-1.3172365131143644,1.4361070103113216,0.7219511814073313,-1.7137276784414512,0.7429828626886925,1.306330637523861,0.2820466995901141,1.3562874150825808,0.7779283593951521,-1.5638708248787714,1.3715664596680175,0.3353910317166508,-0.7093972588988083,-0.0390205384154958,0.710836360978949,0.5459447771574091,-0.3646060058385669,0.8361169042582168,0.6285955970014229,0.0902683490116705,0.7673652026944449,-0.373817028991629,-0.7396139562760135,1.4264829684321787,-0.2432347624311644,0.6050590769990732,1.812040167629716,0.3038200951003075,-0.7029626144818646,-0.4606970992619765,0.3320293572983245,0.6641089295647952,1.049184202388136,1.0709189144646014,0.7492708179797017,1.4810328145520688,1.0196297205411955,1.627369844612676,1.1762162061625658,0.1604008398742792
0.4,0.12,0.13,0.28,0.07,-0.2108847538499853,0.7562160814537835,-1.5548738747464244,-0.2550560457359896,1.0320288631056806,-0.7147035451595105,-1.5179910059714263,2.4164893868966555,0.0763601901944222,-1.0435181974391672,0.2954706032230906,0.62243829873661,0.4227877835254454,1.3097714367748006,-0.0851471825405999,1.82153142168674,-0.2717878390453145,-2.239374720698066,0.013850122890926,-0.1294154250801402,0.7399399123702747,-0.6192330903900312,-0.7258649170487953,1.3480893852042777,-1.7314897859491534,-0.878520265656892,0.6152336424073855,0.784257265312672,-1.6371503688515747,0.8256309419357962,0.437402845907495,1.205826040597865,-1.3893364356367832,0.0116745481535121,0.5614091904215445,0.4593022084160139,-0.1116168267269772,1.5194366434593738,-0.4836450789016327,-0.915636553436283,-0.3701050156638345,1.7807909059543818,-0.8311027879529449,-0.0428684809583181,-0.3376774208909895,2.424250780192495,0.0770223416734292,-0.6459302192400527,-0.9392503291947424,1.3681639560442476,-1.025806910945121,-0.8922302271227855,0.1001934887289269,-0.5976469053362777,-0.7421548618943378,-1.1659725908431928,0.0884328721460173,-0.1295283393871328,-1.3761793261195316,-0.444423473894855
0.04,0.04,0.5,0.22,0.2,0.9080540783675908,2.0308243915080757,0.2390561540663389,1.5725086113805085,-1.6497814708325864,1.0948536398529587,2.213643328619003,-0.8224269822509707,0.5327799755263841,-0.2238164008959894,1.1413738234240338,-0.9219795387876868,-0.8719200800773107,-0.4636988958049703,0.4784738377243572,0.3643290309112525,-0.448349294395218,1.5245370258574686,-0.9038802341368404,0.5547295291203406,0.2851051872787852,-1.1977127010299886,-2.8409929338695927,-1.2400951213556826,0.2537366302348497,-0.2337835397678232,1.5132069325141075,1.07300149167554,0.8754315378647483,-0.0847605909972116,0.500142525446588,0.1303729498273259,0.3279301727583003,-1.1413735296252443,-1.1030096033239027,-1.6389332563041232,-0.8524890889890431,-0.6061679378045617,1.1794302110654538,0.2551150576111189,-0.0054566346260959,0.5647886128499111,1.153646654568861,-0.2649361194155167,-0.3914214647457155,0.5585073701160089,0.6424507142942246,2.1863429308207585,-0.7106509349172007,-0.4703992799267281,1.2346290063520935,1.1706290408551223,1.107696153904696,2.4638086422983787,-1.0448249711839397,2.279877195870049,1.0770366107181455,1.193450384757662,1.4478954403214137,1.270232115379172
